Feature,Coefficient
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_var Monitor Arteriele Bloeddruk Systole_mean,0.0
Monitor Ademhalingsfrequentie_var Monitor Ademhalingsfrequentie_kurtosis,0.0
Monitor Ademhalingsfrequentie_var Monitor Ademhalingsfrequentie_skewness,0.0
Monitor Ademhalingsfrequentie_var Monitor Ademhalingsfrequentie_max,0.0
Monitor Ademhalingsfrequentie_mean ventilation_status,0.0
Monitor Ademhalingsfrequentie_mean hypothermia_status,0.0
Monitor Ademhalingsfrequentie_mean tachycardia_count,0.0
Monitor Ademhalingsfrequentie_mean bradycardia_count,0.0
Monitor Ademhalingsfrequentie_mean hr_spo2_max_cross_cor,0.0
Monitor Ademhalingsfrequentie_min ventilation_status,0.0
Monitor Ademhalingsfrequentie_max Monitor Ademhalingsfrequentie_skewness,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_slope hr_spo2_min_cross_cor,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Systole_mean,0.0
Monitor Ademhalingsfrequentie_slope ventilation_status,0.0
Monitor Ademhalingsfrequentie_slope hypothermia_status,0.0
Monitor Ademhalingsfrequentie_slope o2_drop_count,0.0
Monitor Ademhalingsfrequentie_slope tachycardia_count,0.0
Monitor Ademhalingsfrequentie_slope bradycardia_count,0.0
Monitor Ademhalingsfrequentie_slope hr_spo2_max_cross_cor,0.0
Monitor Ademhalingsfrequentie_slope Pulse_pressure_kurtosis,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_slope Pulse_pressure_skewness,0.0
Monitor Ademhalingsfrequentie_slope Pulse_pressure_slope,0.0
Monitor Ademhalingsfrequentie_slope Pulse_pressure_max,0.0
Monitor Ademhalingsfrequentie_slope Pulse_pressure_min,0.0
Monitor Ademhalingsfrequentie_slope Pulse_pressure_var,0.0
Monitor Ademhalingsfrequentie_slope Pulse_pressure_mean,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Ademhalingsfrequentie_kurtosis Monitor Arteriele Bloeddruk Systole_mean,0.0
Monitor Ademhalingsfrequentie_skewness ventilation_status,0.0
Monitor Ademhalingsfrequentie_skewness hypothermia_status,0.0
Monitor Ademhalingsfrequentie_skewness o2_drop_count,0.0
Monitor Ademhalingsfrequentie_skewness tachycardia_count,0.0
Monitor Ademhalingsfrequentie_skewness bradycardia_count,0.0
Monitor Ademhalingsfrequentie_skewness Pulse_pressure_kurtosis,0.0
Monitor Ademhalingsfrequentie_skewness Pulse_pressure_skewness,0.0
Monitor Ademhalingsfrequentie_skewness Pulse_pressure_max,0.0
Monitor Ademhalingsfrequentie_skewness Pulse_pressure_var,0.0
Monitor Ademhalingsfrequentie_skewness Pulse_pressure_mean,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Ademhalingsfrequentie_skewness Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Ademhalingsfrequentie_max Monitor Ademhalingsfrequentie_kurtosis,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_max Pulse_pressure_var,0.0
Monitor Ademhalingsfrequentie_max Pulse_pressure_mean,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_max Monitor Arteriele Bloeddruk Systole_mean,0.0
Monitor Ademhalingsfrequentie_max Pulse_pressure_min,0.0
Monitor Ademhalingsfrequentie_max Pulse_pressure_max,0.0
Monitor Ademhalingsfrequentie_max Pulse_pressure_skewness,0.0
Monitor Ademhalingsfrequentie_max Pulse_pressure_kurtosis,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Diastole_mean,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Systole_kurtosis,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Systole_skewness,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Systole_slope,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Systole_max,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Systole_min,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Systole_var,0.0
Monitor Ademhalingsfrequentie_slope Monitor Arteriele Bloeddruk Systole_mean,0.0
Monitor Ademhalingsfrequentie_slope Monitor Ademhalingsfrequentie_kurtosis,0.0
Monitor Ademhalingsfrequentie_slope Monitor Ademhalingsfrequentie_skewness,0.0
Monitor Ademhalingsfrequentie_max ventilation_status,0.0
Monitor Ademhalingsfrequentie_max hypothermia_status,0.0
Monitor Ademhalingsfrequentie_max o2_drop_count,0.0
Monitor Ademhalingsfrequentie_max tachycardia_count,0.0
Monitor Ademhalingsfrequentie_max bradycardia_count,0.0
Monitor Ademhalingsfrequentie_max hr_spo2_max_cross_cor,0.0
Monitor Ademhalingsfrequentie_max hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_slope Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Systole_skewness Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Systole_slope Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Mean_min bradycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_max Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Mean_max Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Mean_max Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Mean_max Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_max Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_max Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Mean_max Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Mean_min ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_min o2_drop_count,0.0
Monitor Arteriele Bloeddruk Mean_min tachycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_min hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_max Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_min hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_min Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_min Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Mean_min Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Mean_min Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Mean_min Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Mean_min Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_min Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_min Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Mean_min Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Mean_max Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Mean_max hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Mean_slope Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_skewness Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Mean_skewness Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_skewness Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_skewness Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_slope ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_slope o2_drop_count,0.0
Monitor Arteriele Bloeddruk Mean_slope tachycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_slope bradycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_slope hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_slope hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_slope Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Mean_max hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_slope Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Mean_slope Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Mean_slope Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_slope Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_slope Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_slope Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Mean_max ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_max o2_drop_count,0.0
Monitor Arteriele Bloeddruk Mean_max tachycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_max bradycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_var ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_var hypothermia_status,0.0
Monitor Arteriele Bloeddruk Mean_var o2_drop_count,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis o2_drop_count,0.0
Monitor Arteriele Bloeddruk Mean_mean Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_mean Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_mean Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_mean Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Mean_mean Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Mean_mean Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Mean_mean Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Arteriele Bloeddruk Mean_mean Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis ventilation_status,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis hypothermia_status,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis tachycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_var tachycardia_count,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis bradycardia_count,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_mean Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Mean_mean Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Mean_mean Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Mean_mean Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Mean_var bradycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_var hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_var hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_var Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_var Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Mean_var Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Mean_var Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Mean_var Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_var Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_var Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_var Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Mean_var Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Mean_var Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Arteriele Bloeddruk Mean_mean ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_mean hypothermia_status,0.0
Monitor Arteriele Bloeddruk Mean_mean o2_drop_count,0.0
Monitor Arteriele Bloeddruk Mean_mean tachycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_mean bradycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_mean hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_mean hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_mean Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_skewness Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Mean_skewness Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Mean_skewness Pulse_pressure_skewness,0.0
Pulse_pressure_slope tachycardia_count,0.0
Pulse_pressure_kurtosis hr_spo2_max_cross_cor,0.0
Pulse_pressure_kurtosis hr_spo2_min_cross_cor,0.0
Pulse_pressure_skewness ventilation_status,0.0
Pulse_pressure_skewness o2_drop_count,0.0
Pulse_pressure_skewness tachycardia_count,0.0
Pulse_pressure_skewness hr_spo2_max_cross_cor,0.0
Pulse_pressure_skewness hr_spo2_min_cross_cor,0.0
Pulse_pressure_slope ventilation_status,0.0
Pulse_pressure_slope hypothermia_status,0.0
Pulse_pressure_slope o2_drop_count,0.0
Pulse_pressure_slope hr_spo2_max_cross_cor,0.0
Pulse_pressure_max Pulse_pressure_slope,0.0
Pulse_pressure_slope hr_spo2_min_cross_cor,0.0
Pulse_pressure_slope Pulse_pressure_kurtosis,0.0
Pulse_pressure_slope Pulse_pressure_skewness,0.0
Pulse_pressure_max ventilation_status,0.0
Pulse_pressure_max hypothermia_status,0.0
Pulse_pressure_max o2_drop_count,0.0
Pulse_pressure_max tachycardia_count,0.0
Pulse_pressure_max bradycardia_count,0.0
Pulse_pressure_max hr_spo2_max_cross_cor,0.0
Pulse_pressure_max hr_spo2_min_cross_cor,0.0
Pulse_pressure_kurtosis bradycardia_count,0.0
Pulse_pressure_kurtosis tachycardia_count,0.0
Pulse_pressure_kurtosis o2_drop_count,0.0
Pulse_pressure_kurtosis hypothermia_status,0.0
hypothermia_status ventilation_status,0.0
o2_drop_count ventilation_status,0.0
o2_drop_count hypothermia_status,0.0
tachycardia_count ventilation_status,0.0
tachycardia_count hypothermia_status,0.0
tachycardia_count o2_drop_count,0.0
bradycardia_count ventilation_status,0.0
bradycardia_count hypothermia_status,0.0
bradycardia_count o2_drop_count,0.0
bradycardia_count tachycardia_count,0.0
hr_spo2_max_cross_cor ventilation_status,0.0
hr_spo2_max_cross_cor hypothermia_status,0.0
hr_spo2_max_cross_cor o2_drop_count,0.0
hr_spo2_max_cross_cor tachycardia_count,0.0
hr_spo2_max_cross_cor bradycardia_count,0.0
hr_spo2_min_cross_cor ventilation_status,0.0
hr_spo2_min_cross_cor hypothermia_status,0.0
hr_spo2_min_cross_cor o2_drop_count,0.0
hr_spo2_min_cross_cor tachycardia_count,0.0
hr_spo2_min_cross_cor hr_spo2_max_cross_cor,0.0
Pulse_pressure_kurtosis ventilation_status,0.0
Pulse_pressure_max Pulse_pressure_skewness,0.0
Pulse_pressure_min ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_skewness Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis Pulse_pressure_skewness,0.0
Pulse_pressure_mean Pulse_pressure_slope,0.0
Pulse_pressure_mean Pulse_pressure_max,0.0
Pulse_pressure_mean Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis hypothermia_status,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis tachycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis bradycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis Pulse_pressure_slope,0.0
Pulse_pressure_min hypothermia_status,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis Pulse_pressure_var,0.0
Monitor Arteriele Bloeddruk Mean_kurtosis Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Mean_skewness ventilation_status,0.0
Monitor Arteriele Bloeddruk Mean_skewness hypothermia_status,0.0
Monitor Arteriele Bloeddruk Mean_skewness o2_drop_count,0.0
Monitor Arteriele Bloeddruk Mean_skewness tachycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_skewness bradycardia_count,0.0
Monitor Arteriele Bloeddruk Mean_skewness hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Mean_skewness hr_spo2_min_cross_cor,0.0
Pulse_pressure_mean Pulse_pressure_skewness,0.0
Pulse_pressure_mean Pulse_pressure_kurtosis,0.0
Pulse_pressure_mean hr_spo2_min_cross_cor,0.0
Pulse_pressure_mean hr_spo2_max_cross_cor,0.0
Pulse_pressure_min o2_drop_count,0.0
Pulse_pressure_min tachycardia_count,0.0
Pulse_pressure_min hr_spo2_max_cross_cor,0.0
Pulse_pressure_min Pulse_pressure_kurtosis,0.0
Pulse_pressure_min Pulse_pressure_slope,0.0
Pulse_pressure_min Pulse_pressure_max,0.0
Pulse_pressure_var ventilation_status,0.0
Pulse_pressure_var hypothermia_status,0.0
Pulse_pressure_var o2_drop_count,0.0
Pulse_pressure_var tachycardia_count,0.0
Pulse_pressure_var bradycardia_count,0.0
Pulse_pressure_var hr_spo2_max_cross_cor,0.0
Pulse_pressure_var hr_spo2_min_cross_cor,0.0
Pulse_pressure_var Pulse_pressure_kurtosis,0.0
Pulse_pressure_var Pulse_pressure_skewness,0.0
Pulse_pressure_var Pulse_pressure_slope,0.0
Pulse_pressure_var Pulse_pressure_max,0.0
Pulse_pressure_mean ventilation_status,0.0
Pulse_pressure_mean hypothermia_status,0.0
Pulse_pressure_mean tachycardia_count,0.0
Pulse_pressure_mean bradycardia_count,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Systole_slope Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Diastole_var,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Diastole_max,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis ventilation_status,0.0
Monitor Arteriele Bloeddruk Diastole_mean Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis hypothermia_status,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis o2_drop_count,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis tachycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis bradycardia_count,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Diastole_mean Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_mean Pulse_pressure_min,0.0
Monitor Arteriele Bloeddruk Diastole_kurtosis Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Diastole_slope,0.0
Monitor Arteriele Bloeddruk Diastole_var Pulse_pressure_mean,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Mean_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Mean_skewness,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Mean_slope,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Mean_max,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Mean_min,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Mean_var,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Mean_mean,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Diastole_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Diastole_skewness,0.0
Monitor Arteriele Bloeddruk Diastole_var Monitor Arteriele Bloeddruk Diastole_min,0.0
Monitor Arteriele Bloeddruk Diastole_mean Pulse_pressure_max,0.0
Monitor Arteriele Bloeddruk Diastole_mean ventilation_status,0.0
Monitor Arteriele Bloeddruk Diastole_mean hypothermia_status,0.0
Monitor Arteriele Bloeddruk Diastole_mean o2_drop_count,0.0
Monitor Arteriele Bloeddruk Diastole_mean tachycardia_count,0.0
Monitor Arteriele Bloeddruk Diastole_mean bradycardia_count,0.0
Monitor Arteriele Bloeddruk Diastole_mean hr_spo2_max_cross_cor,0.0
Monitor Arteriele Bloeddruk Diastole_mean hr_spo2_min_cross_cor,0.0
Monitor Arteriele Bloeddruk Diastole_mean Pulse_pressure_kurtosis,0.0
Monitor Arteriele Bloeddruk Diastole_mean Pulse_pressure_skewness,0.0
Monitor Arteriele Bloeddruk Diastole_mean Pulse_pressure_slope,0.0
Monitor Arteriele Bloeddruk Systole_kurtosis Pulse_pressure_min,0.0
