Feature,Coefficient
Diastolic Bood Pressure kurtosis Oxygen Saturation drops,0.0
Mean Blood Pressure mean Pulse Pressure variability,0.0
Mean Blood Pressure mean Pulse Pressure mean,0.0
Mean Blood Pressure mean Mean Blood Pressure kurtosis,0.0
Mean Blood Pressure mean Mean Blood Pressure skewness,0.0
Mean Blood Pressure mean Mean Blood Pressure slope,0.0
Mean Blood Pressure mean Mean Blood Pressure max,0.0
Mean Blood Pressure mean Mean Blood Pressure min,0.0
Mean Blood Pressure mean Mean Blood Pressure variability,0.0
Diastolic Bood Pressure kurtosis Ventilation status,0.0
Diastolic Bood Pressure kurtosis Hypothermia status,0.0
Diastolic Bood Pressure kurtosis Tachycardia count,0.0
Mean Blood Pressure variability Tachycardia count,0.0
Diastolic Bood Pressure kurtosis Bradycardia count,0.0
Diastolic Bood Pressure kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0
Diastolic Bood Pressure kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0
Diastolic Bood Pressure kurtosis Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure kurtosis Pulse Pressure skewness,0.0
Diastolic Bood Pressure kurtosis Pulse Pressure slope,0.0
Diastolic Bood Pressure kurtosis Pulse Pressure max,0.0
Diastolic Bood Pressure kurtosis Pulse Pressure min,0.0
Diastolic Bood Pressure kurtosis Pulse Pressure variability,0.0
Diastolic Bood Pressure kurtosis Pulse Pressure mean,0.0
Mean Blood Pressure mean Pulse Pressure min,0.0
Mean Blood Pressure mean Pulse Pressure max,0.0
Mean Blood Pressure mean Pulse Pressure slope,0.0
Mean Blood Pressure mean Pulse Pressure skewness,0.0
Mean Blood Pressure variability Bradycardia count,0.0
Mean Blood Pressure variability Heart Rate - Oxygen sat. max. cross-correlation,0.0
Mean Blood Pressure variability Heart Rate - Oxygen sat. min. cross-correlation,0.0
Mean Blood Pressure variability Pulse Pressure kurtosis,0.0
Mean Blood Pressure variability Pulse Pressure slope,0.0
Mean Blood Pressure variability Pulse Pressure max,0.0
Mean Blood Pressure variability Pulse Pressure min,0.0
Mean Blood Pressure variability Pulse Pressure variability,0.0
Mean Blood Pressure variability Pulse Pressure mean,0.0
Mean Blood Pressure variability Mean Blood Pressure kurtosis,0.0
Mean Blood Pressure variability Mean Blood Pressure skewness,0.0
Mean Blood Pressure variability Mean Blood Pressure slope,0.0
Mean Blood Pressure variability Mean Blood Pressure min,0.0
Mean Blood Pressure mean Ventilation status,0.0
Mean Blood Pressure mean Hypothermia status,0.0
Mean Blood Pressure mean Oxygen Saturation drops,0.0
Mean Blood Pressure mean Tachycardia count,0.0
Mean Blood Pressure mean Bradycardia count,0.0
Mean Blood Pressure mean Heart Rate - Oxygen sat. max. cross-correlation,0.0
Mean Blood Pressure mean Heart Rate - Oxygen sat. min. cross-correlation,0.0
Mean Blood Pressure mean Pulse Pressure kurtosis,0.0
Mean Blood Pressure skewness Pulse Pressure max,0.0
Mean Blood Pressure skewness Pulse Pressure slope,0.0
Mean Blood Pressure skewness Pulse Pressure skewness,0.0
Pulse Pressure slope Tachycardia count,0.0
Pulse Pressure kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0
Pulse Pressure skewness Ventilation status,0.0
Pulse Pressure skewness Oxygen Saturation drops,0.0
Pulse Pressure skewness Tachycardia count,0.0
Pulse Pressure skewness Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0
Pulse Pressure slope Ventilation status,0.0
Pulse Pressure slope Hypothermia status,0.0
Pulse Pressure slope Oxygen Saturation drops,0.0
Pulse Pressure slope Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure max Pulse Pressure slope,0.0
Pulse Pressure slope Heart Rate - Oxygen sat. min. cross-correlation,0.0
Pulse Pressure slope Pulse Pressure kurtosis,0.0
Pulse Pressure slope Pulse Pressure skewness,0.0
Pulse Pressure max Ventilation status,0.0
Pulse Pressure max Hypothermia status,0.0
Pulse Pressure max Oxygen Saturation drops,0.0
Pulse Pressure max Tachycardia count,0.0
Pulse Pressure max Bradycardia count,0.0
Pulse Pressure max Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure max Heart Rate - Oxygen sat. min. cross-correlation,0.0
Pulse Pressure kurtosis Bradycardia count,0.0
Pulse Pressure kurtosis Tachycardia count,0.0
Pulse Pressure kurtosis Oxygen Saturation drops,0.0
Pulse Pressure kurtosis Hypothermia status,0.0
Hypothermia status Ventilation status,0.0
Oxygen Saturation drops Ventilation status,0.0
Oxygen Saturation drops Hypothermia status,0.0
Tachycardia count Ventilation status,0.0
Tachycardia count Hypothermia status,0.0
Tachycardia count Oxygen Saturation drops,0.0
Bradycardia count Ventilation status,0.0
Bradycardia count Hypothermia status,0.0
Bradycardia count Oxygen Saturation drops,0.0
Bradycardia count Tachycardia count,0.0
Heart Rate - Oxygen sat. max. cross-correlation Ventilation status,0.0
Heart Rate - Oxygen sat. max. cross-correlation Hypothermia status,0.0
Heart Rate - Oxygen sat. max. cross-correlation Oxygen Saturation drops,0.0
Heart Rate - Oxygen sat. max. cross-correlation Tachycardia count,0.0
Heart Rate - Oxygen sat. max. cross-correlation Bradycardia count,0.0
Heart Rate - Oxygen sat. min. cross-correlation Ventilation status,0.0
Heart Rate - Oxygen sat. min. cross-correlation Hypothermia status,0.0
Heart Rate - Oxygen sat. min. cross-correlation Oxygen Saturation drops,0.0
Heart Rate - Oxygen sat. min. cross-correlation Tachycardia count,0.0
Heart Rate - Oxygen sat. min. cross-correlation Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure kurtosis Ventilation status,0.0
Pulse Pressure max Pulse Pressure skewness,0.0
Pulse Pressure min Ventilation status,0.0
Mean Blood Pressure skewness Pulse Pressure kurtosis,0.0
Mean Blood Pressure kurtosis Pulse Pressure skewness,0.0
Pulse Pressure mean Pulse Pressure slope,0.0
Pulse Pressure mean Pulse Pressure max,0.0
Pulse Pressure mean Pulse Pressure variability,0.0
Mean Blood Pressure kurtosis Ventilation status,0.0
Mean Blood Pressure kurtosis Hypothermia status,0.0
Mean Blood Pressure kurtosis Tachycardia count,0.0
Mean Blood Pressure kurtosis Bradycardia count,0.0
Mean Blood Pressure kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0
Mean Blood Pressure kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0
Mean Blood Pressure kurtosis Pulse Pressure kurtosis,0.0
Mean Blood Pressure kurtosis Pulse Pressure slope,0.0
Pulse Pressure min Hypothermia status,0.0
Mean Blood Pressure kurtosis Pulse Pressure min,0.0
Mean Blood Pressure kurtosis Pulse Pressure variability,0.0
Mean Blood Pressure kurtosis Pulse Pressure mean,0.0
Mean Blood Pressure skewness Ventilation status,0.0
Mean Blood Pressure skewness Hypothermia status,0.0
Mean Blood Pressure skewness Oxygen Saturation drops,0.0
Mean Blood Pressure skewness Tachycardia count,0.0
Mean Blood Pressure skewness Bradycardia count,0.0
Mean Blood Pressure skewness Heart Rate - Oxygen sat. max. cross-correlation,0.0
Mean Blood Pressure skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0
Pulse Pressure mean Pulse Pressure skewness,0.0
Pulse Pressure mean Pulse Pressure kurtosis,0.0
Pulse Pressure mean Heart Rate - Oxygen sat. min. cross-correlation,0.0
Pulse Pressure mean Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure min Oxygen Saturation drops,0.0
Pulse Pressure min Tachycardia count,0.0
Pulse Pressure min Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure min Pulse Pressure kurtosis,0.0
Pulse Pressure min Pulse Pressure slope,0.0
Pulse Pressure min Pulse Pressure max,0.0
Pulse Pressure variability Ventilation status,0.0
Pulse Pressure variability Hypothermia status,0.0
Pulse Pressure variability Oxygen Saturation drops,0.0
Pulse Pressure variability Tachycardia count,0.0
Pulse Pressure variability Bradycardia count,0.0
Pulse Pressure variability Heart Rate - Oxygen sat. max. cross-correlation,0.0
Pulse Pressure variability Heart Rate - Oxygen sat. min. cross-correlation,0.0
Pulse Pressure variability Pulse Pressure kurtosis,0.0
Pulse Pressure variability Pulse Pressure skewness,0.0
Pulse Pressure variability Pulse Pressure slope,0.0
Pulse Pressure variability Pulse Pressure max,0.0
Pulse Pressure mean Ventilation status,0.0
Pulse Pressure mean Hypothermia status,0.0
Pulse Pressure mean Tachycardia count,0.0
Pulse Pressure mean Bradycardia count,0.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure kurtosis,0.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure slope,0.0
Systolic Blood Pressure slope Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure mean Diastolic Bood Pressure variability,0.0
Diastolic Bood Pressure mean Mean Blood Pressure skewness,0.0
Diastolic Bood Pressure mean Mean Blood Pressure slope,0.0
Diastolic Bood Pressure mean Mean Blood Pressure max,0.0
Diastolic Bood Pressure mean Mean Blood Pressure min,0.0
Diastolic Bood Pressure mean Mean Blood Pressure variability,0.0
Diastolic Bood Pressure mean Mean Blood Pressure mean,0.0
Diastolic Bood Pressure mean Diastolic Bood Pressure kurtosis,0.0
Diastolic Bood Pressure mean Diastolic Bood Pressure skewness,0.0
Diastolic Bood Pressure mean Diastolic Bood Pressure slope,0.0
Diastolic Bood Pressure mean Diastolic Bood Pressure max,0.0
Systolic Blood Pressure kurtosis Ventilation status,0.0
Diastolic Bood Pressure mean Pulse Pressure mean,0.0
Systolic Blood Pressure kurtosis Hypothermia status,0.0
Systolic Blood Pressure kurtosis Oxygen Saturation drops,0.0
Systolic Blood Pressure kurtosis Tachycardia count,0.0
Systolic Blood Pressure kurtosis Bradycardia count,0.0
Systolic Blood Pressure kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0
Systolic Blood Pressure kurtosis Pulse Pressure kurtosis,0.0
Systolic Blood Pressure kurtosis Pulse Pressure skewness,0.0
Systolic Blood Pressure kurtosis Pulse Pressure slope,0.0
Systolic Blood Pressure kurtosis Pulse Pressure max,0.0
Diastolic Bood Pressure mean Mean Blood Pressure kurtosis,0.0
Diastolic Bood Pressure mean Pulse Pressure min,0.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure max,0.0
Diastolic Bood Pressure variability Diastolic Bood Pressure slope,0.0
Diastolic Bood Pressure variability Pulse Pressure mean,0.0
Diastolic Bood Pressure variability Mean Blood Pressure kurtosis,0.0
Diastolic Bood Pressure variability Mean Blood Pressure skewness,0.0
Diastolic Bood Pressure variability Mean Blood Pressure slope,0.0
Diastolic Bood Pressure variability Mean Blood Pressure max,0.0
Diastolic Bood Pressure variability Mean Blood Pressure min,0.0
Diastolic Bood Pressure variability Mean Blood Pressure variability,0.0
Diastolic Bood Pressure variability Mean Blood Pressure mean,0.0
Diastolic Bood Pressure variability Diastolic Bood Pressure kurtosis,0.0
Diastolic Bood Pressure variability Diastolic Bood Pressure skewness,0.0
Diastolic Bood Pressure variability Diastolic Bood Pressure min,0.0
Diastolic Bood Pressure mean Pulse Pressure max,0.0
Diastolic Bood Pressure mean Ventilation status,0.0
Diastolic Bood Pressure mean Hypothermia status,0.0
Diastolic Bood Pressure mean Oxygen Saturation drops,0.0
Diastolic Bood Pressure mean Tachycardia count,0.0
Diastolic Bood Pressure mean Bradycardia count,0.0
Diastolic Bood Pressure mean Heart Rate - Oxygen sat. max. cross-correlation,0.0
Diastolic Bood Pressure mean Heart Rate - Oxygen sat. min. cross-correlation,0.0
Diastolic Bood Pressure mean Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure mean Pulse Pressure skewness,0.0
Diastolic Bood Pressure mean Pulse Pressure slope,0.0
Systolic Blood Pressure kurtosis Pulse Pressure min,0.0
Systolic Blood Pressure kurtosis Pulse Pressure variability,0.0
Systolic Blood Pressure kurtosis Pulse Pressure mean,0.0
Systolic Blood Pressure skewness Diastolic Bood Pressure max,0.0
Systolic Blood Pressure skewness Pulse Pressure mean,0.0
Systolic Blood Pressure skewness Mean Blood Pressure kurtosis,0.0
Systolic Blood Pressure skewness Mean Blood Pressure skewness,0.0
Systolic Blood Pressure skewness Mean Blood Pressure slope,0.0
Systolic Blood Pressure skewness Mean Blood Pressure max,0.0
Systolic Blood Pressure skewness Mean Blood Pressure min,0.0
Systolic Blood Pressure skewness Mean Blood Pressure variability,0.0
Systolic Blood Pressure skewness Mean Blood Pressure mean,0.0
Systolic Blood Pressure skewness Diastolic Bood Pressure kurtosis,0.0
Breathing Rate mean Breathing Rate min,0.0
Systolic Blood Pressure skewness Diastolic Bood Pressure min,0.0
Systolic Blood Pressure kurtosis Mean Blood Pressure kurtosis,0.0
Systolic Blood Pressure skewness Diastolic Bood Pressure variability,0.0
Systolic Blood Pressure skewness Diastolic Bood Pressure mean,0.0
Systolic Blood Pressure skewness Systolic Blood Pressure kurtosis,0.0
Systolic Blood Pressure slope Ventilation status,0.0
Systolic Blood Pressure slope Hypothermia status,0.0
Systolic Blood Pressure slope Oxygen Saturation drops,0.0
Systolic Blood Pressure slope Tachycardia count,0.0
Systolic Blood Pressure slope Bradycardia count,0.0
Systolic Blood Pressure slope Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure slope Heart Rate - Oxygen sat. min. cross-correlation,0.0
Systolic Blood Pressure skewness Pulse Pressure variability,0.0
Systolic Blood Pressure skewness Pulse Pressure min,0.0
Systolic Blood Pressure skewness Pulse Pressure max,0.0
Systolic Blood Pressure skewness Pulse Pressure slope,0.0
Systolic Blood Pressure kurtosis Mean Blood Pressure skewness,0.0
Systolic Blood Pressure kurtosis Mean Blood Pressure slope,0.0
Systolic Blood Pressure kurtosis Mean Blood Pressure max,0.0
Systolic Blood Pressure kurtosis Mean Blood Pressure min,0.0
Systolic Blood Pressure kurtosis Mean Blood Pressure variability,0.0
Systolic Blood Pressure kurtosis Mean Blood Pressure mean,0.0
Systolic Blood Pressure kurtosis Diastolic Bood Pressure kurtosis,0.0
Systolic Blood Pressure kurtosis Diastolic Bood Pressure skewness,0.0
Systolic Blood Pressure kurtosis Diastolic Bood Pressure slope,0.0
Systolic Blood Pressure kurtosis Diastolic Bood Pressure max,0.0
Systolic Blood Pressure kurtosis Diastolic Bood Pressure min,0.0
Systolic Blood Pressure kurtosis Diastolic Bood Pressure variability,0.0
Systolic Blood Pressure kurtosis Diastolic Bood Pressure mean,0.0
Systolic Blood Pressure skewness Ventilation status,0.0
Systolic Blood Pressure skewness Hypothermia status,0.0
Systolic Blood Pressure skewness Oxygen Saturation drops,0.0
Systolic Blood Pressure skewness Tachycardia count,0.0
Systolic Blood Pressure skewness Bradycardia count,0.0
Systolic Blood Pressure skewness Heart Rate - Oxygen sat. max. cross-correlation,0.0
Systolic Blood Pressure skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0
Systolic Blood Pressure skewness Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure variability Pulse Pressure variability,0.0
Diastolic Bood Pressure variability Pulse Pressure min,0.0
Diastolic Bood Pressure variability Pulse Pressure max,0.0
Diastolic Bood Pressure slope Mean Blood Pressure kurtosis,0.0
Diastolic Bood Pressure slope Tachycardia count,0.0
Diastolic Bood Pressure slope Bradycardia count,0.0
Diastolic Bood Pressure slope Heart Rate - Oxygen sat. max. cross-correlation,0.0
Diastolic Bood Pressure slope Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure slope Pulse Pressure skewness,0.0
Diastolic Bood Pressure slope Pulse Pressure slope,0.0
Diastolic Bood Pressure slope Pulse Pressure max,0.0
Diastolic Bood Pressure slope Pulse Pressure min,0.0
Diastolic Bood Pressure slope Pulse Pressure variability,0.0
Diastolic Bood Pressure slope Pulse Pressure mean,0.0
Diastolic Bood Pressure slope Mean Blood Pressure skewness,0.0
Diastolic Bood Pressure max Bradycardia count,0.0
Diastolic Bood Pressure slope Mean Blood Pressure slope,0.0
Diastolic Bood Pressure slope Mean Blood Pressure max,0.0
Diastolic Bood Pressure slope Mean Blood Pressure min,0.0
Diastolic Bood Pressure slope Mean Blood Pressure variability,0.0
Diastolic Bood Pressure slope Mean Blood Pressure mean,0.0
Diastolic Bood Pressure slope Diastolic Bood Pressure kurtosis,0.0
Diastolic Bood Pressure slope Diastolic Bood Pressure skewness,0.0
Diastolic Bood Pressure max Ventilation status,0.0
Diastolic Bood Pressure max Hypothermia status,0.0
Diastolic Bood Pressure max Oxygen Saturation drops,0.0
Diastolic Bood Pressure slope Oxygen Saturation drops,0.0
Diastolic Bood Pressure slope Ventilation status,0.0
Diastolic Bood Pressure skewness Diastolic Bood Pressure kurtosis,0.0
Diastolic Bood Pressure skewness Mean Blood Pressure mean,0.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure min,0.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure variability,0.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure mean,0.0
Diastolic Bood Pressure skewness Ventilation status,0.0
Diastolic Bood Pressure skewness Hypothermia status,0.0
Diastolic Bood Pressure skewness Oxygen Saturation drops,0.0
Diastolic Bood Pressure skewness Tachycardia count,0.0
Diastolic Bood Pressure skewness Bradycardia count,0.0
Diastolic Bood Pressure skewness Heart Rate - Oxygen sat. max. cross-correlation,0.0
Diastolic Bood Pressure skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0
Diastolic Bood Pressure skewness Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure skewness Pulse Pressure skewness,0.0
Diastolic Bood Pressure skewness Pulse Pressure slope,0.0
Diastolic Bood Pressure skewness Pulse Pressure max,0.0
Diastolic Bood Pressure skewness Pulse Pressure min,0.0
Diastolic Bood Pressure skewness Pulse Pressure variability,0.0
Diastolic Bood Pressure skewness Pulse Pressure mean,0.0
Diastolic Bood Pressure skewness Mean Blood Pressure skewness,0.0
Diastolic Bood Pressure skewness Mean Blood Pressure slope,0.0
Diastolic Bood Pressure skewness Mean Blood Pressure max,0.0
Diastolic Bood Pressure skewness Mean Blood Pressure variability,0.0
Diastolic Bood Pressure max Tachycardia count,0.0
Diastolic Bood Pressure max Heart Rate - Oxygen sat. max. cross-correlation,0.0
Diastolic Bood Pressure variability Pulse Pressure slope,0.0
Diastolic Bood Pressure min Diastolic Bood Pressure skewness,0.0
Diastolic Bood Pressure min Pulse Pressure min,0.0
Diastolic Bood Pressure min Pulse Pressure variability,0.0
Diastolic Bood Pressure min Pulse Pressure mean,0.0
Diastolic Bood Pressure min Mean Blood Pressure kurtosis,0.0
Diastolic Bood Pressure min Mean Blood Pressure slope,0.0
Diastolic Bood Pressure min Mean Blood Pressure max,0.0
Diastolic Bood Pressure min Mean Blood Pressure min,0.0
Diastolic Bood Pressure min Mean Blood Pressure variability,0.0
Diastolic Bood Pressure min Mean Blood Pressure mean,0.0
Diastolic Bood Pressure min Diastolic Bood Pressure kurtosis,0.0
Diastolic Bood Pressure min Diastolic Bood Pressure slope,0.0
Diastolic Bood Pressure max Heart Rate - Oxygen sat. min. cross-correlation,0.0
Diastolic Bood Pressure min Diastolic Bood Pressure max,0.0
Diastolic Bood Pressure variability Ventilation status,0.0
Diastolic Bood Pressure variability Hypothermia status,0.0
Diastolic Bood Pressure variability Oxygen Saturation drops,0.0
Diastolic Bood Pressure variability Tachycardia count,0.0
Diastolic Bood Pressure variability Bradycardia count,0.0
Diastolic Bood Pressure variability Heart Rate - Oxygen sat. max. cross-correlation,0.0
Diastolic Bood Pressure variability Heart Rate - Oxygen sat. min. cross-correlation,0.0
Diastolic Bood Pressure variability Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure variability Pulse Pressure skewness,0.0
Diastolic Bood Pressure min Pulse Pressure skewness,0.0
Diastolic Bood Pressure min Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure min Heart Rate - Oxygen sat. min. cross-correlation,0.0
Diastolic Bood Pressure min Heart Rate - Oxygen sat. max. cross-correlation,0.0
Diastolic Bood Pressure max Pulse Pressure kurtosis,0.0
Diastolic Bood Pressure max Pulse Pressure skewness,0.0
Diastolic Bood Pressure max Pulse Pressure slope,0.0
Diastolic Bood Pressure max Pulse Pressure max,0.0
Diastolic Bood Pressure max Pulse Pressure min,0.0
Diastolic Bood Pressure max Pulse Pressure variability,0.0
Diastolic Bood Pressure max Pulse Pressure mean,0.0
Diastolic Bood Pressure max Mean Blood Pressure kurtosis,0.0
Diastolic Bood Pressure max Mean Blood Pressure skewness,0.0
Diastolic Bood Pressure max Mean Blood Pressure slope,0.0
Diastolic Bood Pressure max Mean Blood Pressure max,0.0
Diastolic Bood Pressure max Mean Blood Pressure min,0.0
Diastolic Bood Pressure max Mean Blood Pressure variability,0.0
Diastolic Bood Pressure max Mean Blood Pressure mean,0.0
Diastolic Bood Pressure max Diastolic Bood Pressure kurtosis,0.0
Diastolic Bood Pressure max Diastolic Bood Pressure skewness,0.0
Diastolic Bood Pressure max Diastolic Bood Pressure slope,0.0
Diastolic Bood Pressure min Ventilation status,0.0
Diastolic Bood Pressure min Hypothermia status,0.0
Diastolic Bood Pressure min Oxygen Saturation drops,0.0
Diastolic Bood Pressure min Tachycardia count,0.0
Breathing Rate mean Breathing Rate slope,0.0
Breathing Rate mean Systolic Blood Pressure mean,0.0
Hear Rate slope Pulse Pressure min,0.0
Hear Rate min Systolic Blood Pressure max,0.0
Hear Rate min Diastolic Bood Pressure kurtosis,0.0
Hear Rate min Diastolic Bood Pressure skewness,0.0
Hear Rate min Diastolic Bood Pressure slope,0.0
Hear Rate min Diastolic Bood Pressure max,0.0
Hear Rate min Diastolic Bood Pressure min,0.0
Hear Rate min Diastolic Bood Pressure variability,0.0
Hear Rate min Diastolic Bood Pressure mean,0.0
Hear Rate min Systolic Blood Pressure kurtosis,0.0
Hear Rate min Systolic Blood Pressure skewness,0.0
Hear Rate min Systolic Blood Pressure slope,0.0
Hear Rate min Systolic Blood Pressure min,0.0
Hear Rate skewness Systolic Blood Pressure kurtosis,0.0
Hear Rate min Systolic Blood Pressure mean,0.0
Hear Rate min Breathing Rate kurtosis,0.0
Hear Rate min Breathing Rate skewness,0.0
Hear Rate min Breathing Rate slope,0.0
Hear Rate min Breathing Rate max,0.0
Hear Rate min Breathing Rate min,0.0
Hear Rate min Breathing Rate variability,0.0
Hear Rate min Breathing Rate mean,0.0
Hear Rate min Oxygen Saturation kurtosis,0.0
Hear Rate min Oxygen Saturation slope,0.0
Hear Rate min Mean Blood Pressure mean,0.0
Hear Rate min Mean Blood Pressure variability,0.0
Hear Rate min Mean Blood Pressure min,0.0
Hear Rate min Mean Blood Pressure slope,0.0
Hear Rate max Oxygen Saturation slope,0.0
Hear Rate max Oxygen Saturation max,0.0
Hear Rate max Oxygen Saturation min,0.0
Hear Rate max Oxygen Saturation variability,0.0
Hear Rate max Oxygen Saturation mean,0.0
Hear Rate max Hear Rate kurtosis,0.0
Hear Rate max Hear Rate skewness,0.0
Hear Rate max Hear Rate slope,0.0
Hear Rate min Ventilation status,0.0
Hear Rate min Oxygen Saturation drops,0.0
Hear Rate min Tachycardia count,0.0
Hear Rate min Bradycardia count,0.0
Hear Rate min Heart Rate - Oxygen sat. max. cross-correlation,0.0
Hear Rate min Heart Rate - Oxygen sat. min. cross-correlation,0.0
Hear Rate min Pulse Pressure kurtosis,0.0
Hear Rate min Pulse Pressure skewness,0.0
Hear Rate min Pulse Pressure slope,0.0
Hear Rate min Pulse Pressure min,0.0
Hear Rate min Pulse Pressure mean,0.0
Hear Rate min Mean Blood Pressure kurtosis,0.0
Hear Rate min Mean Blood Pressure skewness,0.0
Hear Rate min Oxygen Saturation max,0.0
Hear Rate min Oxygen Saturation variability,0.0
Hear Rate min Oxygen Saturation mean,0.0
Hear Rate variability Diastolic Bood Pressure max,0.0
Hear Rate variability Diastolic Bood Pressure mean,0.0
Hear Rate variability Systolic Blood Pressure kurtosis,0.0
Hear Rate variability Systolic Blood Pressure skewness,0.0
Hear Rate variability Systolic Blood Pressure slope,0.0
Hear Rate variability Systolic Blood Pressure max,0.0
Hear Rate variability Systolic Blood Pressure min,0.0
Hear Rate variability Systolic Blood Pressure variability,0.0
Hear Rate variability Systolic Blood Pressure mean,0.0
Hear Rate variability Breathing Rate skewness,0.0
Hear Rate variability Breathing Rate slope,0.0
Hear Rate variability Breathing Rate max,0.0
Hear Rate variability Breathing Rate min,0.0
Hear Rate variability Breathing Rate variability,0.0
Hear Rate variability Breathing Rate mean,0.0
Hear Rate variability Oxygen Saturation kurtosis,0.0
Hear Rate variability Oxygen Saturation skewness,0.0
Hear Rate variability Oxygen Saturation slope,0.0
Hear Rate variability Oxygen Saturation max,0.0
Hear Rate variability Oxygen Saturation min,0.0
Hear Rate variability Oxygen Saturation mean,0.0
Hear Rate variability Hear Rate kurtosis,0.0
Hear Rate variability Diastolic Bood Pressure min,0.0
Hear Rate variability Diastolic Bood Pressure skewness,0.0
Hear Rate min Hear Rate kurtosis,0.0
Hear Rate variability Diastolic Bood Pressure kurtosis,0.0
Hear Rate min Hear Rate skewness,0.0
Hear Rate min Hear Rate slope,0.0
Hear Rate min Hear Rate max,0.0
Hear Rate variability Hypothermia status,0.0
Hear Rate variability Oxygen Saturation drops,0.0
Hear Rate variability Tachycardia count,0.0
Hear Rate variability Bradycardia count,0.0
Hear Rate variability Heart Rate - Oxygen sat. max. cross-correlation,0.0
Hear Rate variability Heart Rate - Oxygen sat. min. cross-correlation,0.0
Hear Rate variability Pulse Pressure kurtosis,0.0
Hear Rate variability Pulse Pressure skewness,0.0
Hear Rate variability Pulse Pressure slope,0.0
Hear Rate variability Pulse Pressure max,0.0
Hear Rate variability Pulse Pressure min,0.0
Hear Rate variability Pulse Pressure variability,0.0
Hear Rate variability Pulse Pressure mean,0.0
Hear Rate variability Mean Blood Pressure kurtosis,0.0
Hear Rate variability Mean Blood Pressure skewness,0.0
Hear Rate variability Mean Blood Pressure slope,0.0
Hear Rate variability Mean Blood Pressure min,0.0
Hear Rate variability Mean Blood Pressure mean,0.0
Hear Rate max Oxygen Saturation skewness,0.0
Hear Rate max Oxygen Saturation kurtosis,0.0
Hear Rate max Breathing Rate mean,0.0
Hear Rate slope Pulse Pressure skewness,0.0
Hear Rate slope Pulse Pressure variability,0.0
Hear Rate slope Mean Blood Pressure kurtosis,0.0
Hear Rate slope Mean Blood Pressure skewness,0.0
Hear Rate slope Mean Blood Pressure slope,0.0
Hear Rate slope Mean Blood Pressure min,0.0
Hear Rate slope Mean Blood Pressure variability,0.0
Hear Rate slope Mean Blood Pressure mean,0.0
Hear Rate slope Diastolic Bood Pressure kurtosis,0.0
Hear Rate slope Diastolic Bood Pressure skewness,0.0
Hear Rate slope Diastolic Bood Pressure slope,0.0
Hear Rate slope Diastolic Bood Pressure max,0.0
Hear Rate slope Diastolic Bood Pressure min,0.0
Hear Rate slope Diastolic Bood Pressure variability,0.0
Hear Rate slope Diastolic Bood Pressure mean,0.0
Hear Rate slope Systolic Blood Pressure kurtosis,0.0
Hear Rate slope Systolic Blood Pressure skewness,0.0
Hear Rate slope Systolic Blood Pressure slope,0.0
Hear Rate slope Systolic Blood Pressure max,0.0
Hear Rate slope Systolic Blood Pressure variability,0.0
Hear Rate slope Systolic Blood Pressure mean,0.0
Hear Rate slope Breathing Rate skewness,0.0
Hear Rate slope Pulse Pressure max,0.0
Hear Rate slope,0.0
Hear Rate slope Breathing Rate max,0.0
Hear Rate slope Heart Rate - Oxygen sat. min. cross-correlation,0.0
Hear Rate skewness Systolic Blood Pressure slope,0.0
Hear Rate skewness Systolic Blood Pressure max,0.0
Hear Rate skewness Systolic Blood Pressure min,0.0
