Feature,Coefficient,Train set stdev,Odds ratio
Breathing Rate slope Diastolic Bood Pressure kurtosis,0.0,0.45128396710867136,1.0
Breathing Rate variability Tachycardia count,0.0,903.5348728644078,1.0
Breathing Rate slope Diastolic Bood Pressure skewness,0.0,0.03938186980299751,1.0
Breathing Rate slope Diastolic Bood Pressure slope,0.0,0.0005022310473610963,1.0
Breathing Rate slope Diastolic Bood Pressure max,0.0,1.4037183354128242,1.0
Breathing Rate slope Diastolic Bood Pressure min,0.0,0.7995375277808756,1.0
Breathing Rate slope Diastolic Bood Pressure variability,0.0,0.6907821992400035,1.0
Breathing Rate slope Diastolic Bood Pressure mean,0.0,1.0119841706236279,1.0
Breathing Rate min Breathing Rate skewness,0.0,78.28319592642043,1.0
Breathing Rate slope Systolic Blood Pressure kurtosis,0.0,0.25910160118967546,1.0
Breathing Rate slope Systolic Blood Pressure skewness,0.0,0.030494124715355092,1.0
Breathing Rate slope Systolic Blood Pressure slope,0.0,0.0006248924382828543,1.0
Breathing Rate slope Systolic Blood Pressure max,0.0,1.977988790709041,1.0
Breathing Rate slope Systolic Blood Pressure min,0.0,1.2378597813074663,1.0
Breathing Rate min Breathing Rate slope,0.0,0.6634872854000642,1.0
Breathing Rate slope Systolic Blood Pressure mean,0.0,1.5223034058714688,1.0
Breathing Rate slope Breathing Rate kurtosis,0.0,0.05460412120917426,1.0
Breathing Rate max Mean Blood Pressure slope,0.0,1.208221708724319,1.0
Breathing Rate max Mean Blood Pressure max,0.0,2401.8104519991493,1.0
Breathing Rate max Mean Blood Pressure min,0.0,855.3140349526185,1.0
Breathing Rate min Tachycardia count,0.0,339.9574682008395,1.0
Breathing Rate min Mean Blood Pressure mean,0.0,442.15044056281937,1.0
Breathing Rate min Mean Blood Pressure variability,0.0,2161.9370762795525,1.0
Breathing Rate max Breathing Rate kurtosis,0.0,1442.3897199939058,1.0
Breathing Rate min Mean Blood Pressure min,0.0,376.4152887531894,1.0
Breathing Rate max Breathing Rate skewness,0.0,112.02161373937238,1.0
Breathing Rate max Breathing Rate slope,0.0,1.8878709263940046,1.0
Breathing Rate min Ventilation status,0.0,16.713505406567812,1.0
Breathing Rate min Oxygen Saturation drops,0.0,73.10257681803942,1.0
Breathing Rate min Bradycardia count,0.0,1272.2122173316009,1.0
Breathing Rate max Systolic Blood Pressure mean,0.0,1250.418568195703,1.0
Breathing Rate min Mean Blood Pressure slope,0.0,0.4998594068779093,1.0
Breathing Rate min Heart Rate - Oxygen sat. max. cross-correlation,0.0,44850198.99982156,1.0
Breathing Rate min Pulse Pressure kurtosis,0.0,352.320777112791,1.0
Breathing Rate min Pulse Pressure skewness,0.0,38.3793864845817,1.0
Breathing Rate min Pulse Pressure slope,0.0,0.25921718341130706,1.0
Breathing Rate min Pulse Pressure max,0.0,306.86732275067993,1.0
Breathing Rate min Pulse Pressure min,0.0,174.1692770383625,1.0
Breathing Rate min Pulse Pressure variability,0.0,179.16154713356968,1.0
Breathing Rate min Diastolic Bood Pressure kurtosis,0.0,674.1052354881039,1.0
Breathing Rate max Systolic Blood Pressure variability,0.0,1877.5534851491595,1.0
Breathing Rate min Systolic Blood Pressure skewness,0.0,38.377332697561584,1.0
Breathing Rate max Diastolic Bood Pressure variability,0.0,1216.6471262895063,1.0
Breathing Rate min Systolic Blood Pressure kurtosis,0.0,419.6817350831324,1.0
Breathing Rate max Mean Blood Pressure variability,0.0,4971.965604768706,1.0
Breathing Rate max Mean Blood Pressure mean,0.0,1016.1187916835598,1.0
Breathing Rate max Diastolic Bood Pressure kurtosis,0.0,1333.5733560438948,1.0
Breathing Rate max Diastolic Bood Pressure skewness,0.0,104.11952401411955,1.0
Breathing Rate max Diastolic Bood Pressure slope,0.0,1.0584159092665222,1.0
Breathing Rate max Diastolic Bood Pressure max,0.0,1427.521341359911,1.0
Breathing Rate min Diastolic Bood Pressure mean,0.0,363.5546480854418,1.0
Breathing Rate min Diastolic Bood Pressure variability,0.0,488.627732484035,1.0
Breathing Rate max Systolic Blood Pressure min,0.0,1043.2963236210355,1.0
Breathing Rate min Diastolic Bood Pressure min,0.0,304.1380075176672,1.0
Breathing Rate min Diastolic Bood Pressure max,0.0,639.551912572932,1.0
Breathing Rate max Systolic Blood Pressure kurtosis,0.0,840.9846546441994,1.0
Breathing Rate min Diastolic Bood Pressure slope,0.0,0.4363817264283255,1.0
Breathing Rate max Systolic Blood Pressure skewness,0.0,80.51138909156394,1.0
Breathing Rate min Diastolic Bood Pressure skewness,0.0,50.09769452233592,1.0
Breathing Rate max Systolic Blood Pressure slope,0.0,1.3445896133457789,1.0
Breathing Rate max Systolic Blood Pressure max,0.0,1787.9818335292628,1.0
Breathing Rate slope Mean Blood Pressure variability,0.0,1.9556950468436616,1.0
Breathing Rate slope Mean Blood Pressure min,0.0,0.9835971542088782,1.0
Breathing Rate variability Bradycardia count,0.0,1730.4854399159647,1.0
Breathing Rate skewness Oxygen Saturation drops,0.0,8.289769186587781,1.0
Breathing Rate kurtosis Systolic Blood Pressure slope,0.0,0.6589471345354215,1.0
Breathing Rate variability Diastolic Bood Pressure kurtosis,0.0,695.7237735521168,1.0
Breathing Rate kurtosis Systolic Blood Pressure max,0.0,2254.3520526396724,1.0
Breathing Rate variability Mean Blood Pressure mean,0.0,2995.8393382378977,1.0
Breathing Rate kurtosis Systolic Blood Pressure variability,0.0,828.451733621681,1.0
Breathing Rate kurtosis Systolic Blood Pressure mean,0.0,1907.6089000959792,1.0
Breathing Rate skewness Ventilation status,0.0,2.4726476438401965,1.0
Breathing Rate skewness Hypothermia status,0.0,2.402241397574277,1.0
Breathing Rate skewness Tachycardia count,0.0,5.041532956180061,1.0
Breathing Rate kurtosis Systolic Blood Pressure kurtosis,0.0,377.2983976609518,1.0
Breathing Rate skewness Bradycardia count,0.0,192.1325304971884,1.0
Breathing Rate skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0,25891.195637076147,1.0
Breathing Rate variability Mean Blood Pressure variability,0.0,4879.502276889835,1.0
Breathing Rate skewness Pulse Pressure kurtosis,0.0,18.700582942570374,1.0
Breathing Rate skewness Pulse Pressure slope,0.0,0.025449048231396907,1.0
Breathing Rate skewness Pulse Pressure max,0.0,62.39895949190073,1.0
Breathing Rate skewness Pulse Pressure min,0.0,33.75017010481695,1.0
Breathing Rate skewness Pulse Pressure variability,0.0,21.37246312067964,1.0
Breathing Rate kurtosis Systolic Blood Pressure skewness,0.0,47.64101334924206,1.0
Breathing Rate variability Diastolic Bood Pressure skewness,0.0,86.41408727490344,1.0
Breathing Rate skewness Pulse Pressure mean,0.0,46.05198894824448,1.0
Breathing Rate kurtosis Mean Blood Pressure max,0.0,4414.556432966488,1.0
Breathing Rate kurtosis Pulse Pressure skewness,0.0,26.67610005761484,1.0
Breathing Rate kurtosis Pulse Pressure max,0.0,843.7095764250943,1.0
Breathing Rate variability Diastolic Bood Pressure min,0.0,1891.9187355796928,1.0
Breathing Rate kurtosis Pulse Pressure min,0.0,471.0426280560485,1.0
Breathing Rate min Pulse Pressure mean,0.0,200.50060724326406,1.0
Breathing Rate kurtosis Mean Blood Pressure kurtosis,0.0,1960.9618809735584,1.0
Breathing Rate kurtosis Mean Blood Pressure skewness,0.0,204.8811413095234,1.0
Breathing Rate kurtosis Mean Blood Pressure slope,0.0,0.6176850861655676,1.0
Breathing Rate variability Diastolic Bood Pressure slope,0.0,1.257348185597386,1.0
Breathing Rate kurtosis Diastolic Bood Pressure mean,0.0,1284.0476618514583,1.0
Breathing Rate kurtosis Mean Blood Pressure variability,0.0,5467.235942400817,1.0
Breathing Rate kurtosis Mean Blood Pressure mean,0.0,1587.8164248065177,1.0
Breathing Rate kurtosis Diastolic Bood Pressure kurtosis,0.0,655.3356960724032,1.0
Breathing Rate kurtosis Diastolic Bood Pressure skewness,0.0,66.7975519352959,1.0
Breathing Rate kurtosis Diastolic Bood Pressure slope,0.0,0.4854931711816999,1.0
Breathing Rate kurtosis Diastolic Bood Pressure max,0.0,1540.9470295315627,1.0
Breathing Rate kurtosis Diastolic Bood Pressure min,0.0,1041.4472152297772,1.0
Breathing Rate kurtosis Diastolic Bood Pressure variability,0.0,369.2615287463972,1.0
Breathing Rate variability Mean Blood Pressure min,0.0,2370.0611116268146,1.0
Breathing Rate skewness Mean Blood Pressure kurtosis,0.0,131.83818325148255,1.0
Breathing Rate slope Mean Blood Pressure slope,0.0,0.0005593565655314081,1.0
Breathing Rate variability Pulse Pressure skewness,0.0,107.61459117226228,1.0
Breathing Rate variability Pulse Pressure mean,0.0,1267.970512057588,1.0
Breathing Rate slope Hypothermia status,0.0,0.02696197604408911,1.0
Breathing Rate slope Oxygen Saturation drops,0.0,0.09943806962753932,1.0
Breathing Rate slope Tachycardia count,0.0,0.3862371169220309,1.0
Breathing Rate variability Pulse Pressure max,0.0,1921.0860299068565,1.0
Breathing Rate slope Bradycardia count,0.0,1.2562546855629062,1.0
Breathing Rate slope Heart Rate - Oxygen sat. max. cross-correlation,0.0,108480.52666599127,1.0
Breathing Rate slope Heart Rate - Oxygen sat. min. cross-correlation,0.0,284.8426095943347,1.0
Breathing Rate slope Pulse Pressure skewness,0.0,0.03551914417811112,1.0
Breathing Rate skewness Systolic Blood Pressure variability,0.0,72.84126120832545,1.0
Breathing Rate slope Pulse Pressure slope,0.0,0.0002797725555582118,1.0
Breathing Rate variability Pulse Pressure kurtosis,0.0,903.7946534727924,1.0
Breathing Rate slope Pulse Pressure max,0.0,0.751234454811901,1.0
Breathing Rate variability Heart Rate - Oxygen sat. max. cross-correlation,0.0,268342727.84955254,1.0
Breathing Rate slope Pulse Pressure variability,0.0,0.2696347067273833,1.0
Breathing Rate slope Pulse Pressure mean,0.0,0.5182578960286833,1.0
Breathing Rate slope Mean Blood Pressure kurtosis,0.0,0.8349203201904017,1.0
Breathing Rate slope Mean Blood Pressure skewness,0.0,0.09130397055795396,1.0
Breathing Rate skewness Systolic Blood Pressure mean,0.0,138.18996329360442,1.0
Breathing Rate skewness Systolic Blood Pressure min,0.0,114.03093323228542,1.0
Breathing Rate skewness Mean Blood Pressure skewness,0.0,13.510406487956937,1.0
Breathing Rate variability Mean Blood Pressure kurtosis,0.0,1912.245820583518,1.0
Breathing Rate skewness Mean Blood Pressure slope,0.0,0.0453526422355981,1.0
Breathing Rate skewness Mean Blood Pressure max,0.0,293.0849921180929,1.0
Breathing Rate skewness Mean Blood Pressure min,0.0,91.69931292120451,1.0
Breathing Rate variability Mean Blood Pressure max,0.0,5124.610958800494,1.0
Breathing Rate variability Mean Blood Pressure slope,0.0,1.3751074756348656,1.0
Breathing Rate skewness Mean Blood Pressure variability,0.0,339.67820357904486,1.0
Breathing Rate skewness Mean Blood Pressure mean,0.0,114.6537724855602,1.0
Breathing Rate skewness Diastolic Bood Pressure kurtosis,0.0,48.47565250916987,1.0
Breathing Rate skewness Diastolic Bood Pressure skewness,0.0,4.657016973797045,1.0
Breathing Rate skewness Systolic Blood Pressure max,0.0,169.98432928689715,1.0
Breathing Rate skewness Diastolic Bood Pressure slope,0.0,0.03664903526247287,1.0
Breathing Rate skewness Diastolic Bood Pressure max,0.0,120.30552783644492,1.0
Breathing Rate skewness Diastolic Bood Pressure min,0.0,74.99559243628279,1.0
Breathing Rate skewness Diastolic Bood Pressure variability,0.0,38.65495040287904,1.0
Breathing Rate skewness Diastolic Bood Pressure mean,0.0,92.98408557816836,1.0
Breathing Rate skewness Systolic Blood Pressure kurtosis,0.0,28.79564182778915,1.0
Breathing Rate skewness Systolic Blood Pressure skewness,0.0,3.4298498148154772,1.0
Breathing Rate skewness Systolic Blood Pressure slope,0.0,0.04892818276553672,1.0
Gestational age,0.0,1.6123028977939864,1.0
Systolic Blood Pressure skewness Mean Blood Pressure mean,0.0,73.16757809274876,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure max,0.0,1.3791212216688762,1.0
Mean Blood Pressure max Mean Blood Pressure slope,0.0,2.3776135457354535,1.0
Mean Blood Pressure min Oxygen Saturation drops,0.0,110.27935743160774,1.0
Mean Blood Pressure min Tachycardia count,0.0,256.42172932541877,1.0
Mean Blood Pressure min Bradycardia count,0.0,2659.859557064497,1.0
Mean Blood Pressure min Heart Rate - Oxygen sat. max. cross-correlation,0.0,42673125.32069129,1.0
Mean Blood Pressure min Heart Rate - Oxygen sat. min. cross-correlation,0.0,115731.66154736094,1.0
Mean Blood Pressure min Pulse Pressure kurtosis,0.0,448.5729059070072,1.0
Mean Blood Pressure min Pulse Pressure slope,0.0,0.3926010778723112,1.0
Mean Blood Pressure min Pulse Pressure min,0.0,261.47053217700886,1.0
Mean Blood Pressure min Pulse Pressure variability,0.0,261.1502176484546,1.0
Mean Blood Pressure min Pulse Pressure mean,0.0,277.4604716807766,1.0
Mean Blood Pressure min Mean Blood Pressure kurtosis,0.0,1327.111545692878,1.0
Mean Blood Pressure min Mean Blood Pressure skewness,0.0,116.8087429373187,1.0
Mean Blood Pressure min Mean Blood Pressure slope,0.0,0.7539834233419687,1.0
Mean Blood Pressure min Mean Blood Pressure max,0.0,1523.2484878759349,1.0
Mean Blood Pressure variability Ventilation status,0.0,95.48657086795802,1.0
Mean Blood Pressure variability Hypothermia status,0.0,62.27889501950136,1.0
Mean Blood Pressure variability Oxygen Saturation drops,0.0,194.94766956602203,1.0
Mean Blood Pressure variability Tachycardia count,0.0,735.7196573381013,1.0
Mean Blood Pressure variability Bradycardia count,0.0,11127.504072027657,1.0
Mean Blood Pressure variability Heart Rate - Oxygen sat. max. cross-correlation,0.0,332553676.4187016,1.0
Mean Blood Pressure variability Heart Rate - Oxygen sat. min. cross-correlation,0.0,898333.3355567559,1.0
Mean Blood Pressure min Ventilation status,0.0,24.503734257514967,1.0
Mean Blood Pressure max Pulse Pressure variability,0.0,839.9999333641797,1.0
Mean Blood Pressure variability Pulse Pressure skewness,0.0,103.91581872141454,1.0
Mean Blood Pressure max Pulse Pressure max,0.0,1200.7923408233983,1.0
Mean Blood Pressure slope Hypothermia status,0.0,0.021858702106810367,1.0
Mean Blood Pressure slope Oxygen Saturation drops,0.0,0.08365367083879695,1.0
Mean Blood Pressure slope Tachycardia count,0.0,0.4142506204385281,1.0
Mean Blood Pressure slope Bradycardia count,0.0,1.7736257017598747,1.0
Mean Blood Pressure slope Heart Rate - Oxygen sat. min. cross-correlation,0.0,215.6258454144372,1.0
Mean Blood Pressure slope Pulse Pressure kurtosis,0.0,0.21462220267456264,1.0
Mean Blood Pressure slope Pulse Pressure skewness,0.0,0.02638071359527251,1.0
Mean Blood Pressure slope Pulse Pressure slope,0.0,0.0003111333485530076,1.0
Mean Blood Pressure slope Pulse Pressure max,0.0,0.6095992864100158,1.0
Mean Blood Pressure slope Pulse Pressure min,0.0,0.28400797737651645,1.0
Mean Blood Pressure slope Pulse Pressure variability,0.0,0.2525179261111805,1.0
Mean Blood Pressure slope Pulse Pressure mean,0.0,0.41876320105768455,1.0
Mean Blood Pressure slope Mean Blood Pressure kurtosis,0.0,0.5892642494928013,1.0
Mean Blood Pressure slope Mean Blood Pressure skewness,0.0,0.06692286398936169,1.0
Mean Blood Pressure max Ventilation status,0.0,62.95909559818818,1.0
Mean Blood Pressure max Hypothermia status,0.0,93.79308786929863,1.0
Mean Blood Pressure max Tachycardia count,0.0,901.3735147415404,1.0
Mean Blood Pressure max Bradycardia count,0.0,8054.54659570794,1.0
Mean Blood Pressure max Heart Rate - Oxygen sat. max. cross-correlation,0.0,147570455.30398446,1.0
Mean Blood Pressure max Heart Rate - Oxygen sat. min. cross-correlation,0.0,395843.29975500936,1.0
Mean Blood Pressure max Pulse Pressure slope,0.0,1.087907544515524,1.0
Mean Blood Pressure variability Pulse Pressure kurtosis,0.0,704.0775998336329,1.0
Mean Blood Pressure variability Pulse Pressure slope,0.0,1.1298115919433718,1.0
Systolic Blood Pressure slope Diastolic Bood Pressure slope,0.0,0.000712309129341861,1.0
Mean Blood Pressure mean Mean Blood Pressure variability,0.0,4322.516575503343,1.0
Diastolic Bood Pressure kurtosis Hypothermia status,0.0,25.072269364225892,1.0
Diastolic Bood Pressure kurtosis Oxygen Saturation drops,0.0,37.29483678300685,1.0
Diastolic Bood Pressure kurtosis Tachycardia count,0.0,37.85406887930395,1.0
Diastolic Bood Pressure kurtosis Bradycardia count,0.0,596.4103457481152,1.0
Diastolic Bood Pressure kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0,105221262.32270315,1.0
Diastolic Bood Pressure kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0,281326.96884557896,1.0
Diastolic Bood Pressure kurtosis Pulse Pressure kurtosis,0.0,444.9498012043642,1.0
Diastolic Bood Pressure kurtosis Pulse Pressure skewness,0.0,55.6682351369453,1.0
Diastolic Bood Pressure kurtosis Pulse Pressure slope,0.0,0.24844562107855936,1.0
Diastolic Bood Pressure kurtosis Pulse Pressure max,0.0,725.2963914919987,1.0
Diastolic Bood Pressure kurtosis Pulse Pressure min,0.0,193.62877982943223,1.0
Diastolic Bood Pressure kurtosis Pulse Pressure variability,0.0,198.94842327522957,1.0
Diastolic Bood Pressure kurtosis Pulse Pressure mean,0.0,534.867149500902,1.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure kurtosis,0.0,1788.1034973975138,1.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure skewness,0.0,192.73149855227288,1.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure slope,0.0,0.46161539038025445,1.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure max,0.0,3819.2223798234736,1.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure min,0.0,1040.044207178561,1.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure variability,0.0,4383.326339076754,1.0
Diastolic Bood Pressure kurtosis Mean Blood Pressure mean,0.0,1278.0272722674292,1.0
Diastolic Bood Pressure skewness Hypothermia status,0.0,2.3334108664371693,1.0
Diastolic Bood Pressure kurtosis Ventilation status,0.0,28.44687416245419,1.0
Mean Blood Pressure mean Mean Blood Pressure min,0.0,557.6981579430701,1.0
Mean Blood Pressure variability Pulse Pressure min,0.0,1024.0036139254319,1.0
Mean Blood Pressure mean Mean Blood Pressure slope,0.0,1.0308792907757192,1.0
Mean Blood Pressure variability Pulse Pressure variability,0.0,992.8849543845954,1.0
Mean Blood Pressure variability Pulse Pressure mean,0.0,1558.933079155532,1.0
Mean Blood Pressure variability Mean Blood Pressure kurtosis,0.0,3616.498247141253,1.0
Mean Blood Pressure variability Mean Blood Pressure skewness,0.0,440.8418542975116,1.0
Mean Blood Pressure variability Mean Blood Pressure min,0.0,3109.0086614865804,1.0
Mean Blood Pressure mean Ventilation status,0.0,30.68987834325304,1.0
Mean Blood Pressure mean Hypothermia status,0.0,49.01198388269132,1.0
Mean Blood Pressure mean Oxygen Saturation drops,0.0,143.43402873891046,1.0
Mean Blood Pressure mean Tachycardia count,0.0,417.1354245484551,1.0
Mean Blood Pressure mean Bradycardia count,0.0,3438.2240836699834,1.0
Mean Blood Pressure mean Heart Rate - Oxygen sat. max. cross-correlation,0.0,44132586.5293771,1.0
Mean Blood Pressure mean Heart Rate - Oxygen sat. min. cross-correlation,0.0,120893.49374378007,1.0
Mean Blood Pressure mean Pulse Pressure kurtosis,0.0,563.3137586429971,1.0
Mean Blood Pressure mean Pulse Pressure skewness,0.0,67.11655361747228,1.0
Mean Blood Pressure mean Pulse Pressure slope,0.0,0.519864878489926,1.0
Mean Blood Pressure mean Pulse Pressure max,0.0,472.45318158217543,1.0
Mean Blood Pressure mean Pulse Pressure min,0.0,307.9726854979621,1.0
Mean Blood Pressure mean Pulse Pressure variability,0.0,362.8535758575556,1.0
Mean Blood Pressure mean Pulse Pressure mean,0.0,314.815256240376,1.0
Mean Blood Pressure mean Mean Blood Pressure kurtosis,0.0,1574.3913101033702,1.0
Mean Blood Pressure mean Mean Blood Pressure skewness,0.0,141.52211031437415,1.0
Mean Blood Pressure slope Ventilation status,0.0,0.023131226402329574,1.0
Mean Blood Pressure skewness Pulse Pressure mean,0.0,58.12500562866479,1.0
Mean Blood Pressure skewness Pulse Pressure variability,0.0,31.542416818061003,1.0
Pulse Pressure kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0,146513.31217023733,1.0
Pulse Pressure skewness Hypothermia status,0.0,1.7534472985351977,1.0
Pulse Pressure skewness Oxygen Saturation drops,0.0,3.105470017909862,1.0
Pulse Pressure skewness Tachycardia count,0.0,7.4041969539752275,1.0
Pulse Pressure skewness Bradycardia count,0.0,108.32949817612361,1.0
Pulse Pressure skewness Heart Rate - Oxygen sat. max. cross-correlation,0.0,5836417.615172581,1.0
Pulse Pressure skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0,15604.577232080805,1.0
Pulse Pressure slope Oxygen Saturation drops,0.0,0.0446962562779819,1.0
Pulse Pressure slope Tachycardia count,0.0,0.10247828872492185,1.0
Pulse Pressure slope Bradycardia count,0.0,0.8332712593078943,1.0
Pulse Pressure slope Heart Rate - Oxygen sat. max. cross-correlation,0.0,42343.43847988639,1.0
Pulse Pressure slope Pulse Pressure kurtosis,0.0,0.08719824102844854,1.0
Pulse Pressure slope Pulse Pressure skewness,0.0,0.01183086315251794,1.0
Pulse Pressure max Ventilation status,0.0,20.77757311449454,1.0
Pulse Pressure max Hypothermia status,0.0,31.265881901451376,1.0
Pulse Pressure max Oxygen Saturation drops,0.0,82.8434416273305,1.0
Pulse Pressure max Tachycardia count,0.0,177.09972374512537,1.0
Pulse Pressure max Bradycardia count,0.0,2076.905261666223,1.0
Pulse Pressure max Heart Rate - Oxygen sat. max. cross-correlation,0.0,39586503.518610165,1.0
Pulse Pressure max Heart Rate - Oxygen sat. min. cross-correlation,0.0,106845.56576083392,1.0
Pulse Pressure max Pulse Pressure kurtosis,0.0,748.8159623151178,1.0
Pulse Pressure max Pulse Pressure skewness,0.0,62.37359360625822,1.0
Pulse Pressure skewness Ventilation status,0.0,1.7080204029105208,1.0
Pulse Pressure kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0,54440608.01352865,1.0
Mean Blood Pressure skewness Pulse Pressure min,0.0,41.72876128632227,1.0
Pulse Pressure kurtosis Bradycardia count,0.0,1004.3325567765538,1.0
Hypothermia status Ventilation status,0.0,1.2670857717738588,1.0
Oxygen Saturation drops Hypothermia status,0.0,2.5818159199251656,1.0
Tachycardia count Ventilation status,0.0,11.115726812736474,1.0
Tachycardia count Hypothermia status,0.0,1.6286834285192986,1.0
Tachycardia count Oxygen Saturation drops,0.0,7.192002895854822,1.0
Bradycardia count Hypothermia status,0.0,54.286535347361855,1.0
Bradycardia count Oxygen Saturation drops,0.0,113.21863939283111,1.0
Bradycardia count Tachycardia count,0.0,0.0880877791638621,1.0
Heart Rate - Oxygen sat. max. cross-correlation Ventilation status,0.0,2651239.343442169,1.0
Heart Rate - Oxygen sat. max. cross-correlation Hypothermia status,0.0,4386781.504045711,1.0
Heart Rate - Oxygen sat. max. cross-correlation Tachycardia count,0.0,59160127.496036954,1.0
Heart Rate - Oxygen sat. max. cross-correlation Bradycardia count,0.0,200628662.85629693,1.0
Heart Rate - Oxygen sat. min. cross-correlation Ventilation status,0.0,7020.346935508864,1.0
Heart Rate - Oxygen sat. min. cross-correlation Hypothermia status,0.0,11709.425171165383,1.0
Heart Rate - Oxygen sat. min. cross-correlation Oxygen Saturation drops,0.0,31267.888111854318,1.0
Heart Rate - Oxygen sat. min. cross-correlation Tachycardia count,0.0,150242.47052478243,1.0
Heart Rate - Oxygen sat. min. cross-correlation Bradycardia count,0.0,538663.6533735618,1.0
Heart Rate - Oxygen sat. min. cross-correlation Heart Rate - Oxygen sat. max. cross-correlation,0.0,14595285081.333935,1.0
Pulse Pressure kurtosis Hypothermia status,0.0,14.608710007342776,1.0
Pulse Pressure kurtosis Oxygen Saturation drops,0.0,18.900185578823045,1.0
Pulse Pressure kurtosis Tachycardia count,0.0,33.26329867616019,1.0
Pulse Pressure max Pulse Pressure slope,0.0,0.3255147214844148,1.0
Pulse Pressure min Ventilation status,0.0,10.944245700286743,1.0
Pulse Pressure min Oxygen Saturation drops,0.0,37.11133151098345,1.0
Pulse Pressure min Tachycardia count,0.0,48.24953647780751,1.0
Mean Blood Pressure kurtosis Ventilation status,0.0,37.41431178522555,1.0
Mean Blood Pressure kurtosis Hypothermia status,0.0,48.5709072659926,1.0
Mean Blood Pressure kurtosis Oxygen Saturation drops,0.0,81.96487413145981,1.0
Mean Blood Pressure kurtosis Tachycardia count,0.0,214.95412998020555,1.0
Mean Blood Pressure kurtosis Bradycardia count,0.0,3554.9534727699493,1.0
Mean Blood Pressure kurtosis Heart Rate - Oxygen sat. max. cross-correlation,0.0,136709440.34467706,1.0
Mean Blood Pressure kurtosis Heart Rate - Oxygen sat. min. cross-correlation,0.0,365761.9847414022,1.0
Mean Blood Pressure kurtosis Pulse Pressure kurtosis,0.0,426.4735880848448,1.0
Mean Blood Pressure kurtosis Pulse Pressure skewness,0.0,54.149280963373045,1.0
Mean Blood Pressure kurtosis Pulse Pressure slope,0.0,0.36975862556249756,1.0
Mean Blood Pressure kurtosis Pulse Pressure min,0.0,479.39262589554687,1.0
Mean Blood Pressure kurtosis Pulse Pressure variability,0.0,275.55521476181394,1.0
Mean Blood Pressure kurtosis Pulse Pressure mean,0.0,648.0185044552892,1.0
Mean Blood Pressure skewness Hypothermia status,0.0,4.5505836086538975,1.0
Mean Blood Pressure skewness Oxygen Saturation drops,0.0,8.827039895818855,1.0
Mean Blood Pressure skewness Tachycardia count,0.0,30.56577068205115,1.0
Mean Blood Pressure skewness Heart Rate - Oxygen sat. max. cross-correlation,0.0,12259102.409894077,1.0
Mean Blood Pressure skewness Heart Rate - Oxygen sat. min. cross-correlation,0.0,32786.23593449192,1.0
Mean Blood Pressure skewness Pulse Pressure kurtosis,0.0,46.933512965853225,1.0
Mean Blood Pressure skewness Pulse Pressure skewness,0.0,5.904704564151678,1.0
Mean Blood Pressure skewness Pulse Pressure max,0.0,79.69890821058902,1.0
Pulse Pressure mean Pulse Pressure variability,0.0,142.06760414749454,1.0
Pulse Pressure mean Pulse Pressure max,0.0,261.69874231736526,1.0
Pulse Pressure mean Pulse Pressure slope,0.0,0.21316708087731606,1.0
Pulse Pressure variability Heart Rate - Oxygen sat. min. cross-correlation,0.0,76916.48213426783,1.0
Pulse Pressure min Heart Rate - Oxygen sat. max. cross-correlation,0.0,25564619.294781886,1.0
Pulse Pressure min Pulse Pressure kurtosis,0.0,182.80285119061276,1.0
Pulse Pressure min Pulse Pressure slope,0.0,0.12777686266788754,1.0
Pulse Pressure variability Ventilation status,0.0,7.421710849149554,1.0
Pulse Pressure variability Hypothermia status,0.0,9.27478167075297,1.0
Pulse Pressure variability Oxygen Saturation drops,0.0,41.47478289249413,1.0
Pulse Pressure variability Tachycardia count,0.0,72.90800827743794,1.0
Pulse Pressure variability Bradycardia count,0.0,653.8796813207174,1.0
Pulse Pressure variability Heart Rate - Oxygen sat. max. cross-correlation,0.0,29427173.753026556,1.0
Pulse Pressure variability Pulse Pressure kurtosis,0.0,124.89999766522529,1.0
Pulse Pressure mean Pulse Pressure skewness,0.0,28.34678581691364,1.0
Pulse Pressure variability Pulse Pressure skewness,0.0,14.153224801746408,1.0
Pulse Pressure variability Pulse Pressure slope,0.0,0.2595740634568058,1.0
Pulse Pressure variability Pulse Pressure max,0.0,254.3328230625955,1.0
Pulse Pressure mean Ventilation status,0.0,14.154780726687122,1.0
Pulse Pressure mean Oxygen Saturation drops,0.0,56.438696300381125,1.0
Pulse Pressure mean Tachycardia count,0.0,98.75387040803295,1.0
Pulse Pressure mean Heart Rate - Oxygen sat. max. cross-correlation,0.0,25753419.282931462,1.0
